date	size'/'remotesize	flags(request:Update,Range state:File response:Modified,Chunked,gZipped)	statuscode	status ('servermsg')	MIME	Etag|Date	URL	localfile	(from URL)
01:13:19	97359/97359	---M--	200	added ('OK')	image/png	etag:%22d1141f-17c4f-58d079003aa00%22	http://radixtouch.in/templates/admin/aegis/source/light/assets/img/image-gallery/6.png	C:/My%20Web%20Sites/dash7/radixtouch.in/templates/admin/aegis/source/light/assets/img/image-gallery/6.png	(from http://radixtouch.in/templates/admin/aegis/source/light/light-gallery.html)
01:13:23	21299/21299	---M--	200	added ('OK')	image/png	etag:%22d11433-5333-58d07920a7680%22	http://radixtouch.in/templates/admin/aegis/source/light/assets/img/image-gallery/thumb/thumb-6.png	C:/My%20Web%20Sites/dash7/radixtouch.in/templates/admin/aegis/source/light/assets/img/image-gallery/thumb/thumb-6.png	(from http://radixtouch.in/templates/admin/aegis/source/light/light-gallery.html)
01:13:25	364424/364424	---M--	200	added ('OK')	image/png	etag:%22d1141d-58f88-58d0791906480%22	http://radixtouch.in/templates/admin/aegis/source/light/assets/img/image-gallery/4.png	C:/My%20Web%20Sites/dash7/radixtouch.in/templates/admin/aegis/source/light/assets/img/image-gallery/4.png	(from http://radixtouch.in/templates/admin/aegis/source/light/light-gallery.html)
01:13:32	38362/38362	---M--	200	added ('OK')	image/png	etag:%22d11434-95da-58d078bd78c80%22	http://radixtouch.in/templates/admin/aegis/source/light/assets/img/image-gallery/thumb/thumb-7.png	C:/My%20Web%20Sites/dash7/radixtouch.in/templates/admin/aegis/source/light/assets/img/image-gallery/thumb/thumb-7.png	(from http://radixtouch.in/templates/admin/aegis/source/light/light-gallery.html)
01:13:38	289767/289767	---M--	200	added ('OK')	image/png	etag:%22d1141e-46be7-58d078ef10180%22	http://radixtouch.in/templates/admin/aegis/source/light/assets/img/image-gallery/5.png	C:/My%20Web%20Sites/dash7/radixtouch.in/templates/admin/aegis/source/light/assets/img/image-gallery/5.png	(from http://radixtouch.in/templates/admin/aegis/source/light/light-gallery.html)
01:13:47	53480/53480	---M--	200	added ('OK')	image/png	etag:%22d11435-d0e8-58d079040b300%22	http://radixtouch.in/templates/admin/aegis/source/light/assets/img/image-gallery/thumb/thumb-8.png	C:/My%20Web%20Sites/dash7/radixtouch.in/templates/admin/aegis/source/light/assets/img/image-gallery/thumb/thumb-8.png	(from http://radixtouch.in/templates/admin/aegis/source/light/light-gallery.html)
01:14:04	256911/256911	---M--	200	added ('OK')	image/png	etag:%22d11420-3eb8f-58d078d45c280%22	http://radixtouch.in/templates/admin/aegis/source/light/assets/img/image-gallery/7.png	C:/My%20Web%20Sites/dash7/radixtouch.in/templates/admin/aegis/source/light/assets/img/image-gallery/7.png	(from http://radixtouch.in/templates/admin/aegis/source/light/light-gallery.html)
01:14:10	35238/35238	---M--	200	added ('OK')	image/png	etag:%22d11436-89a6-58d079134d700%22	http://radixtouch.in/templates/admin/aegis/source/light/assets/img/image-gallery/thumb/thumb-9.png	C:/My%20Web%20Sites/dash7/radixtouch.in/templates/admin/aegis/source/light/assets/img/image-gallery/thumb/thumb-9.png	(from http://radixtouch.in/templates/admin/aegis/source/light/light-gallery.html)
01:14:25	235686/235686	---M--	200	added ('OK')	image/png	etag:%22d11422-398a6-58d0792477f80%22	http://radixtouch.in/templates/admin/aegis/source/light/assets/img/image-gallery/9.png	C:/My%20Web%20Sites/dash7/radixtouch.in/templates/admin/aegis/source/light/assets/img/image-gallery/9.png	(from http://radixtouch.in/templates/admin/aegis/source/light/light-gallery.html)
01:14:29	360364/360364	---M--	200	added ('OK')	image/png	etag:%22d11421-57fac-58d078dbfd480%22	http://radixtouch.in/templates/admin/aegis/source/light/assets/img/image-gallery/8.png	C:/My%20Web%20Sites/dash7/radixtouch.in/templates/admin/aegis/source/light/assets/img/image-gallery/8.png	(from http://radixtouch.in/templates/admin/aegis/source/light/light-gallery.html)
01:14:35	58232/58232	---M--	200	added ('OK')	image/png	etag:%22d11424-e378-58d078d273e00%22	http://radixtouch.in/templates/admin/aegis/source/light/assets/img/image-gallery/thumb/thumb-10.png	C:/My%20Web%20Sites/dash7/radixtouch.in/templates/admin/aegis/source/light/assets/img/image-gallery/thumb/thumb-10.png	(from http://radixtouch.in/templates/admin/aegis/source/light/light-gallery.html)
01:14:46	66306/66306	---M--	200	added ('OK')	image/png	etag:%22d11425-10302-58d0791aee900%22	http://radixtouch.in/templates/admin/aegis/source/light/assets/img/image-gallery/thumb/thumb-11.png	C:/My%20Web%20Sites/dash7/radixtouch.in/templates/admin/aegis/source/light/assets/img/image-gallery/thumb/thumb-11.png	(from http://radixtouch.in/templates/admin/aegis/source/light/light-gallery.html)
01:15:08	2277146/2277146	---M--	200	added ('OK')	application/javascript	etag:%22ce3d5f-22bf1a-58d078bf61100%22	http://radixtouch.in/templates/admin/aegis/source/light/assets/bundles/datatables/datatables.min.js	C:/My%20Web%20Sites/dash7/radixtouch.in/templates/admin/aegis/source/light/assets/bundles/datatables/datatables.min.js	(from http://radixtouch.in/templates/admin/aegis/source/light/datatables.html)
01:15:14	385632/385632	---M--	200	added ('OK')	image/png	etag:%22d11410-5e260-58d078cea3500%22	http://radixtouch.in/templates/admin/aegis/source/light/assets/img/image-gallery/10.png	C:/My%20Web%20Sites/dash7/radixtouch.in/templates/admin/aegis/source/light/assets/img/image-gallery/10.png	(from http://radixtouch.in/templates/admin/aegis/source/light/light-gallery.html)
01:15:16	38783/38783	---M--	200	added ('OK')	image/png	etag:%22d11426-977f-58d078eb3f880%22	http://radixtouch.in/templates/admin/aegis/source/light/assets/img/image-gallery/thumb/thumb-12.png	C:/My%20Web%20Sites/dash7/radixtouch.in/templates/admin/aegis/source/light/assets/img/image-gallery/thumb/thumb-12.png	(from http://radixtouch.in/templates/admin/aegis/source/light/light-gallery.html)
01:15:23	43754/43754	---M--	200	added ('OK')	image/png	etag:%22d11427-aaea-58d078c149580%22	http://radixtouch.in/templates/admin/aegis/source/light/assets/img/image-gallery/thumb/thumb-13.png	C:/My%20Web%20Sites/dash7/radixtouch.in/templates/admin/aegis/source/light/assets/img/image-gallery/thumb/thumb-13.png	(from http://radixtouch.in/templates/admin/aegis/source/light/light-gallery.html)
01:15:26	246468/246468	---M--	200	added ('OK')	image/png	etag:%22d11412-3c2c4-58d0792660400%22	http://radixtouch.in/templates/admin/aegis/source/light/assets/img/image-gallery/12.png	C:/My%20Web%20Sites/dash7/radixtouch.in/templates/admin/aegis/source/light/assets/img/image-gallery/12.png	(from http://radixtouch.in/templates/admin/aegis/source/light/light-gallery.html)
